id_usuario,nombre,apellido,fecha_nacimiento,telefono,email,pais,ciudad,nit,fecha_registro
US922,Usuario922,Apellido922,1994-06-25,38707098,usuario922@gmail.com,Guatemala,Ciudad6,437472970,2023-12-02
US923,Usuario923,Apellido923,1994-01-15,35528430,usuario923@gmail.com,El Salvador,Ciudad5,632654438,2021-09-13
US924,Usuario924,Apellido924,1971-08-25,36457261,usuario924@gmail.com,Panamá,Ciudad3,782925979,2020-10-20
US925,Usuario925,Apellido925,1978-04-27,37867412,usuario925@gmail.com,Nicaragua,Ciudad3,238836063,2021-04-08
US926,Usuario926,Apellido926,1997-03-04,35732092,usuario926@gmail.com,Costa Rica,Ciudad6,863654687,2020-04-08
US927,Usuario927,Apellido927,1989-05-10,34717046,usuario927@gmail.com,Belice,Capital,620575920,2022-10-16
US928,Usuario928,Apellido928,1989-01-03,30060440,usuario928@gmail.com,Honduras,Ciudad2,308136602,2020-03-19
US929,Usuario929,Apellido929,1976-01-09,37974369,usuario929@gmail.com,Belice,Ciudad3,754594168,2020-03-21
US930,Usuario930,Apellido930,1992-04-12,31918324,usuario930@gmail.com,Costa Rica,Capital,466681426,2023-12-05
US931,Usuario931,Apellido931,1981-02-02,36038253,usuario931@gmail.com,Panamá,Ciudad9,243329120,2021-02-03
US932,Usuario932,Apellido932,1989-03-02,31298003,usuario932@gmail.com,Panamá,Ciudad3,172984742,2023-07-24
US933,Usuario933,Apellido933,1985-02-02,31888533,usuario933@gmail.com,Guatemala,Ciudad5,174179992,2021-12-02
US934,Usuario934,Apellido934,1997-12-28,32714745,usuario934@gmail.com,Belice,Ciudad5,680302510,2021-10-21
US935,Usuario935,Apellido935,1999-03-03,37151122,usuario935@gmail.com,El Salvador,Ciudad3,639667210,2021-05-10
US936,Usuario936,Apellido936,1999-07-02,35686584,usuario936@gmail.com,Guatemala,Ciudad2,690664302,2023-12-09
US937,Usuario937,Apellido937,1994-11-05,39782222,usuario937@gmail.com,Honduras,Ciudad5,153268259,2022-09-03
US938,Usuario938,Apellido938,1979-01-10,37224585,usuario938@gmail.com,Honduras,Ciudad9,227226927,2021-01-12
US939,Usuario939,Apellido939,1983-03-20,36489833,usuario939@gmail.com,Panamá,Ciudad1,950690229,2021-06-06
US940,Usuario940,Apellido940,1997-09-27,31073256,usuario940@gmail.com,Guatemala,Ciudad1,707474905,2022-01-10
US941,Usuario941,Apellido941,1980-07-05,30504555,usuario941@gmail.com,Nicaragua,Ciudad2,122357062,2022-04-16
US942,Usuario942,Apellido942,1982-07-04,34523297,usuario942@gmail.com,Panamá,Capital,109653119,2023-06-03
US943,Usuario943,Apellido943,1993-07-26,35572815,usuario943@gmail.com,Belice,Ciudad7,689124746,2021-08-08
US944,Usuario944,Apellido944,1990-05-02,31166559,usuario944@gmail.com,Costa Rica,Ciudad1,185601950,2021-08-17
US945,Usuario945,Apellido945,1975-05-19,32041493,usuario945@gmail.com,Belice,Ciudad8,922454022,2020-12-22
US946,Usuario946,Apellido946,1982-02-01,34117492,usuario946@gmail.com,Costa Rica,Ciudad2,432793266,2022-03-13
US947,Usuario947,Apellido947,1978-05-11,38840615,usuario947@gmail.com,Guatemala,Ciudad6,933349294,2023-06-01
US948,Usuario948,Apellido948,1984-06-27,31107696,usuario948@gmail.com,Nicaragua,Ciudad9,128520267,2022-11-26
US949,Usuario949,Apellido949,1975-02-01,34634534,usuario949@gmail.com,Honduras,Ciudad2,943799238,2020-06-15
US950,Usuario950,Apellido950,1982-10-26,37863867,usuario950@gmail.com,Honduras,Ciudad1,956426661,2023-12-14
US951,Usuario951,Apellido951,1978-08-25,35336829,usuario951@gmail.com,Costa Rica,Ciudad2,714732339,2022-11-16
US952,Usuario952,Apellido952,1970-01-09,39733779,usuario952@gmail.com,Honduras,Ciudad9,464580136,2022-08-17
US953,Usuario953,Apellido953,1999-02-17,32036847,usuario953@gmail.com,Nicaragua,Ciudad6,911595433,2022-11-14
US954,Usuario954,Apellido954,1983-06-17,36623804,usuario954@gmail.com,Nicaragua,Ciudad4,902203087,2021-03-09
US955,Usuario955,Apellido955,1992-02-12,33230590,usuario955@gmail.com,Guatemala,Ciudad9,321017768,2020-03-09
US956,Usuario956,Apellido956,1974-03-16,33564998,usuario956@gmail.com,Panamá,Ciudad2,152581283,2022-10-23
US957,Usuario957,Apellido957,1975-08-05,39924450,usuario957@gmail.com,Belice,Ciudad1,670147764,2021-04-11
US958,Usuario958,Apellido958,1990-08-07,38941992,usuario958@gmail.com,Nicaragua,Ciudad3,590690657,2022-07-10
US959,Usuario959,Apellido959,1972-08-25,30015308,usuario959@gmail.com,Costa Rica,Ciudad9,336643830,2023-09-03
US960,Usuario960,Apellido960,1983-02-05,30639187,usuario960@gmail.com,El Salvador,Ciudad4,534200423,2022-12-22
US961,Usuario961,Apellido961,1989-12-25,31200495,usuario961@gmail.com,Honduras,Ciudad3,434485860,2023-07-16
US962,Usuario962,Apellido962,1981-06-13,35992163,usuario962@gmail.com,El Salvador,Ciudad4,976449522,2021-02-26
US963,Usuario963,Apellido963,1996-02-11,39158924,usuario963@gmail.com,Belice,Ciudad5,730640078,2023-06-12
US964,Usuario964,Apellido964,1997-03-11,32343446,usuario964@gmail.com,Nicaragua,Ciudad7,656195840,2022-04-09
US965,Usuario965,Apellido965,1974-11-12,34492123,usuario965@gmail.com,Nicaragua,Capital,456320193,2021-11-10
US966,Usuario966,Apellido966,1970-02-02,30854461,usuario966@gmail.com,Nicaragua,Ciudad5,744348777,2022-09-19
US967,Usuario967,Apellido967,1979-06-03,33715250,usuario967@gmail.com,Belice,Ciudad8,333397165,2023-05-20
US968,Usuario968,Apellido968,1973-09-20,39411058,usuario968@gmail.com,El Salvador,Ciudad2,222682681,2022-11-16
US969,Usuario969,Apellido969,1975-10-05,37901214,usuario969@gmail.com,Belice,Capital,585097663,2021-07-09
US970,Usuario970,Apellido970,1985-06-23,38474637,usuario970@gmail.com,Costa Rica,Ciudad1,790524556,2022-09-07
US971,Usuario971,Apellido971,1973-11-14,31034366,usuario971@gmail.com,Panamá,Capital,986144571,2021-10-05
US972,Usuario972,Apellido972,1973-10-12,33759511,usuario972@gmail.com,Panamá,Ciudad5,549840143,2021-05-27
US973,Usuario973,Apellido973,1986-11-18,30441589,usuario973@gmail.com,Panamá,Ciudad6,394385186,2020-10-10
US974,Usuario974,Apellido974,1991-04-14,36854513,usuario974@gmail.com,Belice,Ciudad9,560064452,2022-04-25
US975,Usuario975,Apellido975,1982-05-07,31920079,usuario975@gmail.com,Costa Rica,Ciudad2,751089930,2020-08-19
US976,Usuario976,Apellido976,1992-02-07,36481270,usuario976@gmail.com,Nicaragua,Ciudad2,483127707,2023-09-24
US977,Usuario977,Apellido977,1984-11-21,38627313,usuario977@gmail.com,Nicaragua,Ciudad9,396433648,2023-11-14
US978,Usuario978,Apellido978,1999-11-06,31161992,usuario978@gmail.com,Panamá,Ciudad3,192496801,2022-05-15
US979,Usuario979,Apellido979,1995-10-19,31841192,usuario979@gmail.com,El Salvador,Capital,783890518,2021-12-05
US980,Usuario980,Apellido980,1977-08-26,38587801,usuario980@gmail.com,El Salvador,Ciudad1,782764445,2023-06-10
US981,Usuario981,Apellido981,1983-08-04,32151148,usuario981@gmail.com,El Salvador,Ciudad8,948801037,2022-07-07
US982,Usuario982,Apellido982,1979-10-10,31021018,usuario982@gmail.com,Belice,Ciudad2,157339455,2023-01-12
US983,Usuario983,Apellido983,1989-07-24,36020433,usuario983@gmail.com,Honduras,Ciudad9,364722577,2023-12-19
US984,Usuario984,Apellido984,1999-12-22,35626703,usuario984@gmail.com,Nicaragua,Ciudad6,750088983,2020-02-22
US985,Usuario985,Apellido985,1981-03-08,32471202,usuario985@gmail.com,Nicaragua,Ciudad5,275398095,2022-12-26
US986,Usuario986,Apellido986,1984-12-15,37558567,usuario986@gmail.com,Belice,Ciudad9,872023475,2022-08-17
US987,Usuario987,Apellido987,1978-06-07,35843606,usuario987@gmail.com,El Salvador,Ciudad9,816137851,2023-07-03
US988,Usuario988,Apellido988,1982-03-15,39811960,usuario988@gmail.com,Nicaragua,Capital,336263138,2022-12-21
US989,Usuario989,Apellido989,1989-01-04,36304728,usuario989@gmail.com,Costa Rica,Ciudad1,607383040,2023-03-09
US990,Usuario990,Apellido990,1991-09-10,39935221,usuario990@gmail.com,Panamá,Ciudad2,564348580,2023-02-01
US991,Usuario991,Apellido991,1971-02-04,38233219,usuario991@gmail.com,Nicaragua,Ciudad2,452417156,2021-04-26
US992,Usuario992,Apellido992,1978-03-02,32561277,usuario992@gmail.com,Guatemala,Ciudad1,271087798,2023-04-06
US993,Usuario993,Apellido993,1977-09-27,34200435,usuario993@gmail.com,Guatemala,Capital,490908814,2022-10-11
US994,Usuario994,Apellido994,1987-04-11,31189761,usuario994@gmail.com,Belice,Ciudad8,944666340,2022-04-06
US995,Usuario995,Apellido995,1992-07-14,31305860,usuario995@gmail.com,Panamá,Ciudad4,604104131,2023-03-13
US996,Usuario996,Apellido996,1999-10-25,33309831,usuario996@gmail.com,Costa Rica,Ciudad2,755947764,2020-01-08
US997,Usuario997,Apellido997,1983-10-05,39895371,usuario997@gmail.com,Belice,Ciudad3,780473449,2022-03-18
US998,Usuario998,Apellido998,1983-08-23,35795659,usuario998@gmail.com,Nicaragua,Ciudad8,439134541,2021-08-09
US999,Usuario999,Apellido999,1984-05-12,31221607,usuario999@gmail.com,Costa Rica,Ciudad7,917858745,2022-12-16
US1000,Usuario1000,Apellido1000,1995-05-14,31320439,usuario1000@gmail.com,El Salvador,Ciudad6,410433099,2021-08-25
